Channel,Gain,Time_Unix,Score,Time_String
2001,0.0028139781037370324,1653607653.356,0.7496265979501381,2022-05-27 08:27:33.356
2001,0.0028157204869817694,1654211926.783,0.739567764362764,2022-06-03 08:18:46.783
2001,0.002794469619340303,1654734457.646,0.672650019570551,2022-06-09 09:27:37.646
2001,0.0027870109319600303,1655424284.324,0.8345214773051204,2022-06-17 09:04:44.324
2001,0.00278725528391751,1655970060.296,0.6902967084332247,2022-06-23 16:41:00.296
2001,0.0028009097603749976,1656630987.276,0.9836490786443638,2022-07-01 08:16:27.276
2001,0.0027903357576513463,1657237280.551,0.8845365260677199,2022-07-08 08:41:20.551
2001,0.0027560111984820806,1657838538.831,0.7322291517470747,2022-07-15 07:42:18.831
2001,0.002774507264467313,1658985149.418,0.7851503534969808,2022-07-28 14:12:29.418
2001,0.0027700908848445984,1659675643.2,0.8075939721805627,2022-08-05 14:00:43.200
2001,0.0027885708714885005,1660285668.654,0.7997859192243895,2022-08-12 15:27:48.654
2001,0.002752911263862245,1660865135.693,0.658776064640294,2022-08-19 08:25:35.693
2001,0.002755239176605252,1661472201.396,0.633980222333611,2022-08-26 09:03:21.396
2001,0.002747026529271173,1662074225.375,0.7932870686149399,2022-09-02 08:17:05.375
2001,0.002711210911943175,1662677804.033,0.8121076470584587,2022-09-09 07:56:44.033
2001,0.0027348978425922664,1663284719.882,0.8769771662292389,2022-09-16 08:31:59.882
2001,0.0027804307553125564,1664498462.859,0.6718071426681314,2022-09-30 09:41:02.859
2001,0.002733590543427331,1665101567.276,0.678415950637697,2022-10-07 09:12:47.276
2001,0.0027038087598874124,1665719595.046,0.8762927694497246,2022-10-14 12:53:15.046
2001,0.002709926868885112,1666308576.657,0.6926339366749928,2022-10-21 08:29:36.657
2001,0.0026909473034513257,1666913671.719,0.8995757887489975,2022-10-28 08:34:31.719
2001,0.0026679482156946677,1667521198.573,0.6659417759129405,2022-11-04 09:19:58.573
2001,0.0027003315951883424,1668124972.863,0.6857666811729812,2022-11-11 09:02:52.863
2001,0.002699146679355155,1668728046.38,0.8178231911484047,2022-11-18 08:34:06.380
2001,0.002668090524395206,1669334830.229,0.6714477261252101,2022-11-25 09:07:10.229
2001,0.002684677654104184,1669870192.256,0.7715142839781722,2022-12-01 13:49:52.256
2001,0.002650524819362624,1670543019.24,0.7117827028699653,2022-12-09 08:43:39.240
2001,0.0026659761729585234,1671067555.827,0.7364499289424896,2022-12-15 10:25:55.827
2001,0.0026894078944591387,1671751939.617,0.6606865417998253,2022-12-23 08:32:19.617
2001,0.002706583749238118,1672356345.06,0.03168960168862228,2022-12-30 08:25:45.060
2001,0.0026881645870467925,1672965996.794,0.7150932799863403,2023-01-06 09:46:36.794
2001,0.0026577669682187662,1674175351.55,0.7963551100395138,2023-01-20 09:42:31.550
2001,0.0026511795966758576,1674780140.896,0.9960397981813031,2023-01-27 09:42:20.896
2001,0.002719278542161558,1675409416.678,0.010091663530617549,2023-02-03 16:30:16.678
2001,0.002676762710597393,1675987979.049,0.7386425017501533,2023-02-10 09:12:59.049
2001,0.0026691177357791767,1676698584.729,0.6894737537183265,2023-02-18 14:36:24.729
2001,0.002636486934012322,1677130075.087,0.7410154861204724,2023-02-23 14:27:55.087
2001,0.002661050702265211,1677802139.172,0.8152764936362126,2023-03-03 09:08:59.172
2001,0.0026305135502501594,1678424061.678,0.7979355811341362,2023-03-10 13:54:21.678
2001,0.002644880582756707,1678924788.23,0.7167357397429391,2023-03-16 08:59:48.230
2001,0.002637705935678338,1679619480.571,0.7888512601478188,2023-03-24 09:58:00.571
2001,0.00261410844015518,1680136696.657,0.6588564948719248,2023-03-30 09:38:16.657
2001,0.0026301469536328813,1680740187.728,0.644740298118593,2023-04-06 09:16:27.728
2001,0.0026431750999131053,1681427521.262,0.6675691178288597,2023-04-14 08:12:01.262
2001,0.0026270953235725935,1682033725.216,0.7129644577530665,2023-04-21 08:35:25.216
2001,0.002630093833279661,1682641440.073,0.6679963213413073,2023-04-28 09:24:00.073
2001,0.0026197766274798973,1683245395.048,0.6412561130111608,2023-05-05 09:09:55.048
2001,0.0025855363293283153,1683847043.032,0.6202984309758299,2023-05-12 08:17:23.032
2001,0.002618308598135763,1684450434.829,0.9633165065003828,2023-05-19 07:53:54.829
2001,0.002575860233879394,1685054425.19,0.5882046717573084,2023-05-26 07:40:25.190
2001,0.002584701060888712,1685661134.571,0.7236742048818917,2023-06-02 08:12:14.571
2001,0.00260670590763438,1686268255.281,0.4269036809565039,2023-06-09 08:50:55.281
2001,0.0025913020546694194,1686875254.466,0.7560829074151567,2023-06-16 09:27:34.466
2002,0.002775911981170752,1653002923.256,0.8885148706546953,2022-05-20 08:28:43.256
2002,0.002764195399678569,1653607653.356,0.9123456004675731,2022-05-27 08:27:33.356
2002,0.0027335524246660885,1654211926.783,0.8734195413725526,2022-06-03 08:18:46.783
2002,0.0027300213797673382,1654734457.646,0.6658537661330027,2022-06-09 09:27:37.646
2002,0.0026961332304265757,1655424284.324,0.9255900428325947,2022-06-17 09:04:44.324
2002,0.002712031875815159,1655970060.296,0.7841361693482792,2022-06-23 16:41:00.296
2002,0.0027007934937744796,1656630987.276,0.8253973266368567,2022-07-01 08:16:27.276
2002,0.0026807216378266427,1657237280.551,0.8073381642164894,2022-07-08 08:41:20.551
2002,0.002672434963745449,1657838538.831,0.8475595332638272,2022-07-15 07:42:18.831
2002,0.0026542296012594985,1658985149.418,0.7872858720596477,2022-07-28 14:12:29.418
2002,0.0026568586830675485,1659675643.2,0.785614469703826,2022-08-05 14:00:43.200
2002,0.0026564428715468436,1660285668.654,0.906691018942149,2022-08-12 15:27:48.654
2002,0.0026019681149631406,1660865135.693,0.6513474451302025,2022-08-19 08:25:35.693
2002,0.0026293747845778947,1661472201.396,0.7572261955785856,2022-08-26 09:03:21.396
2002,0.002604353738464025,1662074225.375,0.8518611971690161,2022-09-02 08:17:05.375
2002,0.002610820135539878,1662677804.033,0.7532289767856416,2022-09-09 07:56:44.033
2002,0.002602820453436552,1663284719.882,0.7933594198313033,2022-09-16 08:31:59.882
2002,0.002597092561740152,1664498462.859,0.7887298624114109,2022-09-30 09:41:02.859
2002,0.0025792430326352775,1665101567.276,0.719565704755402,2022-10-07 09:12:47.276
2002,0.0025702992497416625,1665719595.046,0.7764328931567782,2022-10-14 12:53:15.046
2002,0.002575679372438802,1666308576.657,0.8875145535271076,2022-10-21 08:29:36.657
2002,0.002556196581368183,1666913671.719,0.7587053618612332,2022-10-28 08:34:31.719
2002,0.002564946141258832,1667521198.573,0.9691893593028527,2022-11-04 09:19:58.573
2002,0.0025334818980999483,1668124972.863,0.709553165188908,2022-11-11 09:02:52.863
2002,0.00253258176770873,1668728046.38,0.7048779154487678,2022-11-18 08:34:06.380
2002,0.0025354929663641075,1669334830.229,0.7900670249101782,2022-11-25 09:07:10.229
2002,0.002532918356483441,1669870192.256,0.815964229345672,2022-12-01 13:49:52.256
2002,0.002546901810739677,1670543019.24,0.7721153467405184,2022-12-09 08:43:39.240
2002,0.0025220388582342687,1671067555.827,0.919769889911547,2022-12-15 10:25:55.827
2002,0.0025220494930987265,1671751939.617,0.6917986684285352,2022-12-23 08:32:19.617
2002,0.0025602039091724422,1672356345.06,0.032950560529912305,2022-12-30 08:25:45.060
2002,0.0025151128254213818,1672965996.794,0.8687478094413772,2023-01-06 09:46:36.794
2002,0.002496806083224733,1674175351.55,0.6287046092264698,2023-01-20 09:42:31.550
2002,0.0025155559697461133,1674780140.896,0.6467870619500922,2023-01-27 09:42:20.896
2002,0.0026153471049410906,1675409416.678,0.009805863862544697,2023-02-03 16:30:16.678
2002,0.002512297863981036,1675987979.049,0.7860117471046567,2023-02-10 09:12:59.049
2002,0.0025107589112066077,1676698584.729,0.6911639129439715,2023-02-18 14:36:24.729
2002,0.002502078790290527,1677130075.087,0.7689068859700435,2023-02-23 14:27:55.087
2002,0.0025012910104492596,1677802139.172,0.8167429603889906,2023-03-03 09:08:59.172
2002,0.0024956139870301393,1678424061.678,0.8515726006225373,2023-03-10 13:54:21.678
2002,0.0024776819011740467,1678924788.23,0.5817512377846293,2023-03-16 08:59:48.230
2002,0.002476462892133551,1679619480.571,0.7892326210992473,2023-03-24 09:58:00.571
2002,0.0024753971784155252,1680136696.657,0.8074106070460179,2023-03-30 09:38:16.657
2002,0.002476753817800052,1680740187.728,0.7564505861473205,2023-04-06 09:16:27.728
2002,0.002456113195518896,1681427521.262,0.6507588290992428,2023-04-14 08:12:01.262
2002,0.002462103209973699,1682033725.216,0.6926061790000732,2023-04-21 08:35:25.216
2002,0.0024537113463008408,1682641440.073,0.6594739887709273,2023-04-28 09:24:00.073
2002,0.002449590165043864,1683245395.048,0.761639869856172,2023-05-05 09:09:55.048
2002,0.002445877845254034,1683847043.032,0.631888133569044,2023-05-12 08:17:23.032
2002,0.0024705815957627346,1684450434.829,0.5726531515345961,2023-05-19 07:53:54.829
2002,0.002460711669179474,1685054425.19,0.6896700844440053,2023-05-26 07:40:25.190
2002,0.002440381664780266,1685661134.571,0.7625905915703964,2023-06-02 08:12:14.571
2002,0.0024642598038658397,1686268255.281,0.4616797731197131,2023-06-09 08:50:55.281
2002,0.0024579009241177427,1686875254.466,0.6553921809955133,2023-06-16 09:27:34.466
2003,0.0032087959190168613,1653002923.256,0.8913211156971118,2022-05-20 08:28:43.256
2003,0.00318054592795704,1653607653.356,0.9042118417980638,2022-05-27 08:27:33.356
2003,0.0032258038878769887,1654211926.783,0.8669512371434658,2022-06-03 08:18:46.783
2003,0.003163877902412749,1654734457.646,0.873907218302755,2022-06-09 09:27:37.646
2003,0.0031906506983965834,1655424284.324,0.9339081163531076,2022-06-17 09:04:44.324
2003,0.0031270916139839555,1655970060.296,0.9680531180140349,2022-06-23 16:41:00.296
2003,0.0031291213149524013,1656630987.276,0.8880217862081211,2022-07-01 08:16:27.276
2003,0.0031389507805731774,1657237280.551,0.8195358678774523,2022-07-08 08:41:20.551
2003,0.0031449642419931908,1657838538.831,0.7417956370020569,2022-07-15 07:42:18.831
2003,0.0031217806452815723,1658985149.418,0.8139279018287616,2022-07-28 14:12:29.418
2003,0.003112842563244548,1659675643.2,0.8671560153652517,2022-08-05 14:00:43.200
2003,0.003116295064542692,1660285668.654,0.7123725311476373,2022-08-12 15:27:48.654
2003,0.003140261573825345,1660865135.693,0.9479384475222549,2022-08-19 08:25:35.693
2003,0.0030796874837960377,1661472201.396,0.6852032881629472,2022-08-26 09:03:21.396
2003,0.003077437449903182,1662074225.375,1.0326205297586857,2022-09-02 08:17:05.375
2003,0.0030395549657789653,1662677804.033,0.9687595497073083,2022-09-09 07:56:44.033
2003,0.003072338267793186,1663284719.882,1.0046728276563992,2022-09-16 08:31:59.882
2003,0.003087844556776097,1664498462.859,0.7325257665970938,2022-09-30 09:41:02.859
2003,0.003023433714425399,1665101567.276,0.6643928481020867,2022-10-07 09:12:47.276
2003,0.003045241927924007,1665719595.046,0.7706520557414801,2022-10-14 12:53:15.046
2003,0.0030281312718741663,1666308576.657,0.7443041391434483,2022-10-21 08:29:36.657
2003,0.0030313776463910913,1666913671.719,0.7557713251323613,2022-10-28 08:34:31.719
2003,0.003019424665915742,1667521198.573,0.6391793227194644,2022-11-04 09:19:58.573
2003,0.002999340817495961,1668124972.863,0.7311662203628406,2022-11-11 09:02:52.863
2003,0.0029939359634258765,1668728046.38,0.8679928244700087,2022-11-18 08:34:06.380
2003,0.0030087943957814427,1669334830.229,0.9404420103329305,2022-11-25 09:07:10.229
2003,0.003008216525901965,1669870192.256,0.8956803495307268,2022-12-01 13:49:52.256
2003,0.002990987480369005,1670543019.24,0.8897917821025442,2022-12-09 08:43:39.240
2003,0.00299166315386464,1671067555.827,0.8792373770294073,2022-12-15 10:25:55.827
2003,0.0029962338211987345,1671751939.617,0.8713333486740457,2022-12-23 08:32:19.617
2003,0.003039282657816512,1672356345.06,0.03150615601319433,2022-12-30 08:25:45.060
2003,0.0030210984429196877,1672965996.794,0.9202692045982874,2023-01-06 09:46:36.794
2003,0.002993416663699963,1674175351.55,0.9018287140937448,2023-01-20 09:42:31.550
2003,0.0029699462325945584,1674780140.896,0.9024660133468249,2023-01-27 09:42:20.896
2003,0.003107929112294887,1675409416.678,0.009479930917530936,2023-02-03 16:30:16.678
2003,0.0029658668875078014,1675987979.049,0.8423722378909361,2023-02-10 09:12:59.049
2003,0.002981254296549747,1676698584.729,0.7551783934644668,2023-02-18 14:36:24.729
2003,0.0029685104564994473,1677130075.087,0.8078004137019978,2023-02-23 14:27:55.087
2003,0.0029610427091586724,1677802139.172,0.745945130279789,2023-03-03 09:08:59.172
2003,0.002964532712669425,1678424061.678,0.864709521977715,2023-03-10 13:54:21.678
2003,0.0029473073570025184,1678924788.23,0.8686239630865977,2023-03-16 08:59:48.230
2003,0.0029513513279098894,1679619480.571,0.7064898617809531,2023-03-24 09:58:00.571
2003,0.0029386151549816763,1680136696.657,0.7343273817673577,2023-03-30 09:38:16.657
2003,0.0029657179430640644,1680740187.728,0.8281036306665928,2023-04-06 09:16:27.728
2003,0.0029550255039933445,1681427521.262,0.9292618124136386,2023-04-14 08:12:01.262
2003,0.0029346156244953957,1682033725.216,0.6752635935016752,2023-04-21 08:35:25.216
2003,0.0029330351183745156,1682641440.073,0.6993554315384295,2023-04-28 09:24:00.073
2003,0.0029383883799055403,1683245395.048,0.8801284960218364,2023-05-05 09:09:55.048
2003,0.0029467304936744592,1683847043.032,0.9005243773988769,2023-05-12 08:17:23.032
2003,0.0029437870364173264,1684450434.829,0.7356771356459615,2023-05-19 07:53:54.829
2003,0.0029425326422488187,1685054425.19,0.9170754386973625,2023-05-26 07:40:25.190
2003,0.0029124419509552564,1685661134.571,0.9049214840452483,2023-06-02 08:12:14.571
2003,0.0029151468320600107,1686268255.281,0.6041452291447618,2023-06-09 08:50:55.281
2003,0.0029072700925219614,1686875254.466,0.8722258918305418,2023-06-16 09:27:34.466
2004,0.002921544095237606,1653002923.256,0.8294348313349533,2022-05-20 08:28:43.256
2004,0.002934569386958251,1653607653.356,0.8248225221793167,2022-05-27 08:27:33.356
2004,0.002894479581675222,1654211926.783,0.7882126015590412,2022-06-03 08:18:46.783
2004,0.002896275502381155,1654734457.646,1.004486939015301,2022-06-09 09:27:37.646
2004,0.0028957456466969303,1655424284.324,0.8940939294587616,2022-06-17 09:04:44.324
2004,0.002860781903976216,1655970060.296,0.8892409055994033,2022-06-23 16:41:00.296
2004,0.0028660414590354175,1656630987.276,0.9615285323510652,2022-07-01 08:16:27.276
2004,0.002870830639818694,1657237280.551,0.9387598953573948,2022-07-08 08:41:20.551
2004,0.0028356222261186497,1657838538.831,0.7141998400321417,2022-07-15 07:42:18.831
2004,0.002837596833627859,1658985149.418,0.8728852852399271,2022-07-28 14:12:29.418
2004,0.002837935892287713,1659675643.2,0.8817785319847885,2022-08-05 14:00:43.200
2004,0.002834751324023549,1660285668.654,0.857999403517846,2022-08-12 15:27:48.654
2004,0.0028251420012992074,1660865135.693,0.7166748557988273,2022-08-19 08:25:35.693
2004,0.002803619619546838,1661472201.396,0.756287180688636,2022-08-26 09:03:21.396
2004,0.0028034714947615396,1662074225.375,0.9263837783021418,2022-09-02 08:17:05.375
2004,0.0027742737106930654,1662677804.033,0.8951493034027116,2022-09-09 07:56:44.033
2004,0.0027796447163188184,1663284719.882,0.7635689357597059,2022-09-16 08:31:59.882
2004,0.0027834955440964168,1664498462.859,0.9095830720751229,2022-09-30 09:41:02.859
2004,0.0027671647078463288,1665101567.276,0.8604747402055305,2022-10-07 09:12:47.276
2004,0.002769079377639529,1665719595.046,0.9818182286186673,2022-10-14 12:53:15.046
2004,0.002740383876651195,1666308576.657,0.9502470363572343,2022-10-21 08:29:36.657
2004,0.002752506618609295,1666913671.719,0.7409111667891787,2022-10-28 08:34:31.719
2004,0.002730809738020361,1667521198.573,0.8614740390238868,2022-11-04 09:19:58.573
2004,0.002718871293272445,1668124972.863,0.9162689895924964,2022-11-11 09:02:52.863
2004,0.0027307277704971366,1668728046.38,0.757801310642263,2022-11-18 08:34:06.380
2004,0.002736950798799318,1669334830.229,0.9554292772717676,2022-11-25 09:07:10.229
2004,0.002721674518537877,1669870192.256,0.7235456236779777,2022-12-01 13:49:52.256
2004,0.002742863477288493,1670543019.24,0.9079947804829895,2022-12-09 08:43:39.240
2004,0.002719735952496585,1671067555.827,0.7869501806301914,2022-12-15 10:25:55.827
2004,0.0027547813247644757,1671751939.617,0.8061424540282383,2022-12-23 08:32:19.617
2004,0.002753334476961907,1672356345.06,0.031050795485933497,2022-12-30 08:25:45.060
2004,0.002729420171683458,1672965996.794,0.8195767850165036,2023-01-06 09:46:36.794
2004,0.0027270550319823386,1674175351.55,0.7269447605026897,2023-01-20 09:42:31.550
2004,0.0027295121207943323,1674780140.896,0.8038378273730346,2023-01-27 09:42:20.896
2004,0.002822872644952728,1675409416.678,0.010076280996559989,2023-02-03 16:30:16.678
2004,0.002726325295072231,1675987979.049,0.8989964658309486,2023-02-10 09:12:59.049
2004,0.0027152035605475197,1676698584.729,1.0189912710377356,2023-02-18 14:36:24.729
2004,0.0027174632587314944,1677130075.087,1.0146278383073655,2023-02-23 14:27:55.087
2004,0.002703196866624461,1677802139.172,0.8032268637163595,2023-03-03 09:08:59.172
2004,0.0027020788302777187,1678424061.678,0.8200343636544308,2023-03-10 13:54:21.678
2004,0.002697290203152886,1678924788.23,0.88910186465753,2023-03-16 08:59:48.230
2004,0.0026986003017348717,1679619480.571,0.8652692969312261,2023-03-24 09:58:00.571
2004,0.0027066374212157767,1680136696.657,0.8570102655738684,2023-03-30 09:38:16.657
2004,0.0026940520052977095,1680740187.728,0.7664466069832084,2023-04-06 09:16:27.728
2004,0.0026812823966656327,1681427521.262,0.7858383643600925,2023-04-14 08:12:01.262
2004,0.0026639283159913957,1682033725.216,0.7664425776511317,2023-04-21 08:35:25.216
2004,0.002678405797284463,1682641440.073,0.9099406037192562,2023-04-28 09:24:00.073
2004,0.0026729594609330148,1683245395.048,0.9708255079290554,2023-05-05 09:09:55.048
2004,0.002668983558900429,1683847043.032,0.7939439672394478,2023-05-12 08:17:23.032
2004,0.002663922625471359,1684450434.829,0.868841530506614,2023-05-19 07:53:54.829
2004,0.0026766129670591355,1685054425.19,0.9000698473409636,2023-05-26 07:40:25.190
2004,0.0026428537406888164,1685661134.571,0.6904379241659668,2023-06-02 08:12:14.571
2004,0.0026668171327687363,1686268255.281,0.549020860718492,2023-06-09 08:50:55.281
2004,0.002676569107110827,1686875254.466,0.7868000200792177,2023-06-16 09:27:34.466
2005,0.002533433889677511,1653002923.256,0.7490632881265931,2022-05-20 08:28:43.256
2005,0.002491311665666552,1653607653.356,0.7687067817579202,2022-05-27 08:27:33.356
2005,0.0024879618465341777,1654211926.783,0.7236744715658113,2022-06-03 08:18:46.783
2005,0.002480940654391985,1654734457.646,0.937248593896289,2022-06-09 09:27:37.646
2005,0.002478789409565655,1655424284.324,0.7520267186891804,2022-06-17 09:04:44.324
2005,0.0024610351798865695,1655970060.296,0.8086666930724306,2022-06-23 16:41:00.296
2005,0.0024600543293540073,1656630987.276,0.7118135569338987,2022-07-01 08:16:27.276
2005,0.0024401566177315232,1657237280.551,0.8587808842831497,2022-07-08 08:41:20.551
2005,0.0024165500470734232,1657838538.831,0.7461116647413346,2022-07-15 07:42:18.831
2005,0.002399332407762497,1658985149.418,0.7705861219097463,2022-07-28 14:12:29.418
2005,0.002410935287661754,1659675643.2,0.5931139219198841,2022-08-05 14:00:43.200
2005,0.0023905650626521824,1660285668.654,0.6799508054096245,2022-08-12 15:27:48.654
2005,0.002391764604760329,1660865135.693,0.7638419010583762,2022-08-19 08:25:35.693
2005,0.0023795486725272695,1661472201.396,0.6622554671265175,2022-08-26 09:03:21.396
2005,0.0023711658553989415,1662074225.375,0.7422314168342654,2022-09-02 08:17:05.375
2005,0.002342170838078775,1662677804.033,0.8813074772358142,2022-09-09 07:56:44.033
2005,0.0023635728247576996,1663284719.882,0.7814617948557234,2022-09-16 08:31:59.882
2005,0.0023094202291034874,1664498462.859,0.7550348096619537,2022-09-30 09:41:02.859
2005,0.0023416213525665856,1665101567.276,0.70367664482223,2022-10-07 09:12:47.276
2005,0.0023046455763926286,1665719595.046,0.6529307712913919,2022-10-14 12:53:15.046
2005,0.00232007367820806,1666308576.657,0.6885261809002415,2022-10-21 08:29:36.657
2005,0.0023066876588517774,1666913671.719,0.7667105775976808,2022-10-28 08:34:31.719
2005,0.0023054723935072153,1667521198.573,0.6450523202591907,2022-11-04 09:19:58.573
2005,0.0022796438410661694,1668124972.863,0.7435005584097304,2022-11-11 09:02:52.863
2005,0.0022961897806810273,1668728046.38,0.7569831728877193,2022-11-18 08:34:06.380
2005,0.0022868702312138236,1669334830.229,0.8692048264254552,2022-11-25 09:07:10.229
2005,0.002307765071246255,1669870192.256,0.8131437065711155,2022-12-01 13:49:52.256
2005,0.002292518484308747,1670543019.24,0.6118957263383153,2022-12-09 08:43:39.240
2005,0.0022833844405023697,1671067555.827,0.9174122693643688,2022-12-15 10:25:55.827
2005,0.0022833290111601914,1671751939.617,0.5746634121744523,2022-12-23 08:32:19.617
2005,0.002302501556501788,1672356345.06,0.03628822200023415,2022-12-30 08:25:45.060
2005,0.0022677760217608488,1672965996.794,0.92279358755306,2023-01-06 09:46:36.794
2005,0.002265622883837957,1674175351.55,0.6583943681137615,2023-01-20 09:42:31.550
2005,0.0022715414215642945,1674780140.896,0.7809318612341261,2023-01-27 09:42:20.896
2005,0.002310727319604606,1675409416.678,0.01323546707292691,2023-02-03 16:30:16.678
2005,0.0022526128862094866,1675987979.049,0.7055301451068957,2023-02-10 09:12:59.049
2005,0.002245452247421146,1676698584.729,0.6787884596333684,2023-02-18 14:36:24.729
2005,0.00225758523617452,1677130075.087,0.7155334486804258,2023-02-23 14:27:55.087
2005,0.002250591508392142,1677802139.172,0.7664312322922625,2023-03-03 09:08:59.172
2005,0.0022524056741851615,1678424061.678,0.7049903927060693,2023-03-10 13:54:21.678
2005,0.0022497684139762167,1678924788.23,0.7122364523202328,2023-03-16 08:59:48.230
2005,0.0022344968239265744,1679619480.571,0.7187816717632229,2023-03-24 09:58:00.571
2005,0.0022411763136363626,1680136696.657,0.7157323671472969,2023-03-30 09:38:16.657
2005,0.0022248855644476065,1680740187.728,0.6716591674730777,2023-04-06 09:16:27.728
2005,0.0022412525066590537,1681427521.262,0.6275404762049109,2023-04-14 08:12:01.262
2005,0.002233420858799084,1682033725.216,0.7654354461287992,2023-04-21 08:35:25.216
2005,0.002223511872897806,1682641440.073,0.6395550099158179,2023-04-28 09:24:00.073
2005,0.0022306488948254585,1683245395.048,0.5779924479482497,2023-05-05 09:09:55.048
2005,0.002201702367105519,1683847043.032,0.6698011445409665,2023-05-12 08:17:23.032
2005,0.002213275632742852,1684450434.829,0.6217088276789704,2023-05-19 07:53:54.829
2005,0.002213922120222419,1685054425.19,0.7223589403930836,2023-05-26 07:40:25.190
